0,1,2,3,4,5,6,7,8,9,10,11
67165554,1378,34,66820147,9,18,274,0,9,3,0,1
67143185,30066,558,66765010,14,7,519,0,10,5,3,1
60821598,109005,35,15304177,18,40,569,0,15,4,2,1
60893131,33410,20,15301923,15,13,781,0,15,4,0,1
61099934,16930,22,60687988,12,47,1480,0,12,3,0,1
61120200,23557,20,60662787,15,42,298,0,14,6,0,1
39,0,39,39,2,52,83,0,2,1,0,0
245649,60531746,49,124394,6,52,1252,0,6,3,0,1
805556,0,459,263165,11,43,569,0,10,4,0,1
758804,0,39,255559,7,52,413,0,7,2,0,1
3849719,0,19,2020370,15,33,289,0,15,6,0,1
60982363,0,150,60792383,7,52,207,0,7,3,0,1
336259,0,23,217893,13,47,1480,0,13,3,0,1
383584,0,21,185833,14,42,298,0,13,6,0,1
60679406,0,20000000,60679406,2,52,52,0,2,0,0,0
0,217283,20000000,0,1,52,52,0,1,0,0,0
39975,0,40,30946,8,52,152,0,7,1,0,1
9170,0,52,5264,6,52,143,0,5,1,0,1
7279,0,693,3241,5,11,1500,0,5,2,0,1
12534,23,28,7067,8,52,143,0,7,1,0,1
4849,0,23,4760,5,3,1283,0,5,2,0,1
8374,1925,25,5340,6,52,143,0,5,1,0,1
4380,8467,27,2359,6,52,748,0,6,2,0,1
7265,3854,25,5917,6,52,1421,0,6,2,0,1
0,22345,20000000,0,1,52,52,0,1,0,0,0
440825489,1925,25,34613,13,52,143,0,11,2,0,2
9672,0,158,5177,5,52,163,0,4,1,0,1
4559,37579,15,4004,6,26,1279,0,6,2,0,1
97965,0,21,70183,8,52,158,0,7,1,0,1
85318,0,24,75933,5,25,1500,0,5,2,0,1
23774,0,165,11619,10,52,169,0,9,1,0,1
19742,0,25,8345,5,52,1500,0,5,1,0,1
524289,0,1543,475256,5,52,1157,0,5,1,0,1
5753,0,148,4226,5,40,141,0,4,1,0,1
12181,1985,244,9802,6,40,172,0,4,1,0,2
4429,0,186,2982,4,26,1306,0,4,1,0,1
10886,860,218,10395,4,40,172,0,4,1,0,0
13261,1294,23,9116,5,35,803,0,5,1,0,1
12527,884,26,9163,5,35,803,0,5,1,0,1
7383,5038759,38,5438,5,40,172,0,4,1,0,1
5045272,1398,491,5039061,5,35,803,0,5,1,0,1
60260768,0,13,2591093,1945,4,1500,0,1944,86,0,1
60237848,0,6,639557,2096,22,305,0,2096,6,0,1
7270,5085895,384,2992,5,40,172,0,4,1,0,1
5092440,1009,19,5086141,5,35,803,0,5,1,0,1
709923,0,17,136972,13,52,766,0,12,4,0,1
732878,0,16,142469,14,9,892,0,13,4,0,1
715120,0,14,230034,6,52,230,0,6,2,0,1
697357,0,19,237647,6,52,630,0,6,3,0,1
72778949,85558,20,71924254,13,40,1200,0,13,3,0,1
971866,71894433,14,180183,16,40,333,0,15,5,0,1
34,0,34,34,2,52,83,0,2,1,0,0
0,92234,20000000,0,1,52,52,0,1,0,0,0
9491,5056869,488,6108,5,40,172,0,4,1,0,1
451858024,1009,19,5086141,10,35,803,0,10,2,0,2
9599,5082482,714,6333,5,40,172,0,4,1,0,1
5089939,1773,695,5082951,5,35,803,0,5,1,0,1
10740720,105380,4529,10050053,10,9,973,0,9,4,0,1
462995690,0,19,10178930,14,52,630,0,14,5,0,2
7044,5129125,200,5383,5,40,172,0,4,1,0,1
5133495,2544,145,5127342,5,35,803,0,5,1,0,1
7980,5027256,17,5687,5,40,172,0,4,1,0,1
5032059,1223,146,5026927,5,35,803,0,5,1,0,1
6806,5033206,175,5302,5,40,172,0,4,1,0,1
5036655,3998,17,5034835,5,35,803,0,5,1,0,1
60590583,23609,640,60179780,14,7,519,0,10,5,3,1
60612621,7586,13,60237317,9,18,274,0,9,3,0,1
60708641,105196,13,15210669,18,40,569,0,15,4,2,1
60877181,29799,22,15208309,16,52,227,0,16,4,0,1
536959,0,21,132968,17,52,487,0,16,4,0,1
513088,0,22,169985,13,52,1500,0,13,8,0,1
61069666,22227,21,60348254,15,47,1480,0,15,4,0,1
766577,60325724,20,295960,17,42,298,0,16,7,0,1
690058,0,8,248329,14,47,1480,0,14,3,0,1
729466,0,6,252088,17,42,298,0,16,7,0,1
828791,0,14,163904,12,52,1126,0,11,5,0,1
796070,0,13,229238,10,52,1260,0,10,4,0,1
423694,0,14,110333,19,52,1480,0,19,8,0,1
447295,0,12,126281,19,3,559,0,18,9,0,1
121168725,292660,12,45497355,19,40,350,0,9,3,2,8
17303332,104163081,51,16609437,9,30,1500,0,9,3,0,1
72711349,89198,565,71813504,13,40,1200,0,13,3,0,1
1008516,71793157,38,186404,16,40,333,0,15,5,0,1
75402315,0,5,672969,2644,22,305,0,2644,6,0,1
87651331,140514,4352,86977580,9,52,766,0,8,4,0,1
793539,0,102,221221,14,9,892,0,13,4,0,1
760814,0,151,227166,8,52,630,0,8,3,0,1
936904,0,2044,421008,11,43,569,0,10,4,0,1
891889,0,14,285260,7,52,413,0,7,2,0,1
60583252,106896,21,15006460,18,40,569,0,15,4,2,1
60535985,71856,35,14996742,12,52,227,0,12,2,0,1
294604,0,22,169398,11,47,1480,0,11,3,0,1
340429,0,22,149658,14,42,298,0,13,6,0,1
70663394,30152,352,70261182,13,7,519,0,9,5,3,1
70692899,980,21,70314587,9,18,274,0,9,3,0,1
9845389,94904,9520,9126780,10,9,973,0,9,4,0,1
9904246,10109,480,9242959,8,52,204,0,8,2,0,1
60615586,16207,24,60320505,12,47,1480,0,12,3,0,1
341694,60297626,24,162809,14,42,298,0,13,6,0,1
0,0,20000000,0,1,52,52,0,1,0,0,0
556463943,0,7,46243456,39,52,1480,0,39,16,0,2
46575479,19766,6,46200491,20,3,622,0,19,9,0,1
0,1895656,20000000,0,1,52,52,0,1,0,0,0
724419,0,40,192803,9,52,1247,0,8,4,0,1
683628,0,36,279549,8,52,900,0,8,4,0,1
3341411,0,22,1995986,16,33,1218,0,16,8,0,1
242721817,17861569,20,181437510,26,40,1480,0,25,12,1,2
260597063,0,7,181440047,35,52,700,0,33,10,1,2
60284422,298007,11,40142267,12,40,350,0,9,3,2,1
20231213,40283268,38,19578713,9,30,1500,0,9,3,0,1
39858186,0,7,1068385,1331,12,1500,0,1330,58,0,1
39835314,0,6,627108,1362,22,305,0,1362,6,0,1
545583,0,23,122806,12,52,249,0,11,3,0,1
517433,0,1254,186632,6,52,230,0,6,2,0,1
51184997,103631,16,50509135,14,52,766,0,13,4,0,1
51281334,4833,108676,50631669,6,52,230,0,6,2,0,1
41323116,68432,371,40495565,10,9,892,0,9,4,0,1
41342656,48038,17,40573092,10,52,630,0,10,3,0,1
2228995,67687,5232,1352145,10,9,973,0,9,4,0,1
2293093,35679,32,1442479,9,52,204,0,9,2,0,1
71488628,89708,44,70656865,13,40,1200,0,13,3,0,1
952554,70624368,12,203729,16,40,333,0,15,5,0,1
242554199,0,20000000,242554199,2,52,52,0,2,0,0,0
0,270629,20000000,0,1,52,52,0,1,0,0,0
0,281507,20000000,0,1,52,52,0,1,0,0,0
60499399,105795,24,15007343,18,40,569,0,15,4,2,1
0,559715,20000000,0,1,52,52,0,1,0,0,0
60608676,33175,38,15011620,17,14,1500,0,17,4,0,1
259955,0,21,97528,11,17,273,0,10,4,0,1
194507,0,23958,52438,6,52,655,0,6,2,0,1
0,1113546,20000000,0,1,52,52,0,1,0,0,0
0,2266339,20000000,0,1,52,52,0,1,0,0,0
60730305,22599,21,60445372,14,47,1480,0,14,3,0,1
331084,60422513,21,150234,14,42,298,0,13,6,0,1
0,4423812,20000000,0,1,52,52,0,1,0,0,0
60244345,22651,12,59811907,12,47,1480,0,12,2,0,1
478218,59788637,6,248751,14,42,298,0,13,6,0,1
71720790,31426,416,71322215,13,7,519,0,9,5,3,1
71750843,501,12,71376884,9,18,274,0,9,3,0,1
0,9259172,20000000,0,1,52,52,0,1,0,0,0
68692725,5377,14,68344574,18,52,1480,0,18,7,0,1
68678925,20876,23,68288268,18,3,511,0,17,7,0,1
129943797,111484,116,127993770,66,52,1480,0,65,5,0,1
130045241,9590,20,128128218,45,52,1496,0,45,5,0,1
6037117,0,20,5696557,7,52,382,0,7,4,0,1
0,18057663,20000000,0,1,52,52,0,1,0,0,0
60905926,29994,14,60905867,4,52,98,0,4,1,0,0
83,60932008,40,43,3,52,83,0,3,1,0,0
19955941,40345556,20,19394185,9,30,1500,0,9,4,0,1
60294138,230361,34,40203679,12,40,350,0,9,3,2,1
60479680,0,270,60479410,3,52,98,0,3,2,0,0
313146637,0,10015,188919778,10,52,83,0,4,1,0,6
855711,0,523,241845,11,43,569,0,10,4,0,1
814951,0,20,312174,7,52,413,0,7,2,0,1
60669750,104726,38,14992943,18,40,569,0,15,4,2,1
60587910,27558,37,14975355,12,52,227,0,12,3,0,0
211090,0,133,98563,7,40,162,0,6,1,0,1
218604,0,145,162037,6,40,459,0,6,3,0,1
377709,0,102,262176,11,47,1480,0,11,2,0,1
459957,0,109,242163,14,42,298,0,13,6,0,1
184949796,57456656,36,60225222,19,52,1252,0,19,6,0,5
60670756,0,599,60638715,4,52,195,0,4,1,0,1
0,35668045,20000000,0,1,52,52,0,1,0,0,0
242622680,23997,23,242325434,12,47,1480,0,12,3,0,1
343391,242303760,22,164548,14,42,298,0,13,6,0,1
87312281,0,11,1075199,2664,3,1500,0,2663,131,0,1
59981729,30673,261,59594371,15,7,519,0,11,5,3,1
60011155,386,14,59649078,10,18,579,0,10,4,0,1
87287249,0,6,660053,2911,22,305,0,2911,6,0,1
715032,0,62,133776,13,52,766,0,12,4,0,1
688424,0,112758,218943,5,52,230,0,5,2,0,1
1303534,0,31,327382,27,9,973,0,25,8,0,2
0,10334,20000000,0,1,52,52,0,1,0,0,0
1257639,0,44,471668,13,52,630,0,13,5,0,2
387,34,387,387,2,52,52,0,2,0,0,0
252685706,60781061,30,242410239,7,4,516,0,7,2,0,1
187101,0,494,104724,5,52,237,0,5,3,0,1
60863499,8000,23,40566614,14,40,350,0,9,3,4,1
61039570,111367,42,40705321,10,30,1500,0,10,3,0,1
60725601,91445,51,15060078,18,40,569,0,15,4,2,1
60860719,65644,21,15044425,15,52,227,0,15,3,0,2
130347326,97557,165,129489172,13,40,1200,0,13,3,0,1
968506,129479590,37,173045,16,40,333,0,15,5,0,1
16928,0,38,16890,3,40,52,0,3,0,0,1
38660,0,67,38593,3,40,52,0,2,0,0,1
97218375,0,13,91550619,21,52,1404,0,21,10,0,1
60823654,22895,20,60333474,13,47,1480,0,13,4,0,1
542528,60310688,21,257662,15,42,298,0,14,6,0,1
247997,60045726,38,128723,4,52,474,0,4,1,0,1
60791849,22547,25,60489627,14,47,1480,0,14,3,0,1
60813561,1490,21,60465258,15,42,298,0,14,6,0,1
198340,0,122,78398,13,40,892,0,13,3,0,1
255244,0,138,74208,15,36,580,0,14,6,0,1
102297299,112717,13,101380230,13,52,1126,0,12,5,0,1
102409248,7860,16,101515801,10,52,1260,0,10,4,0,1
58443253,0,12,1061498,1670,1,1504,0,1669,88,0,1
58419114,0,6,668928,1906,22,305,0,1906,6,0,1
60761708,1239,36,60386669,9,18,274,0,9,3,0,1
60748034,30727,138,60332462,14,7,519,0,10,5,3,1
641664,0,38,145262,13,52,766,0,12,4,0,1
630287,0,110810,204682,5,52,230,0,5,2,0,1
726597,0,259,151533,14,9,892,0,13,4,0,1
694983,0,16,224171,9,2,630,0,9,4,0,1
749906923,0,7,242326415,49,52,1480,0,49,28,0,2
427958058,48563,18,242303304,18,52,661,0,17,5,0,1
303039007,10031138,37,242456981,7,52,242,0,6,1,0,1
9576675,94582,3991,8764234,10,9,973,0,9,4,0,1
9656725,7510,35,8884443,9,52,204,0,9,2,0,1
666205,0,125,145802,11,43,569,0,10,4,0,1
616181,0,91113,237539,5,52,413,0,5,2,0,1
60285101,287958,41,40152971,13,40,350,0,9,3,2,2
19240365,41292158,41,18575270,9,30,1500,0,9,3,0,1
28679286,0,14,1064654,855,3,1500,0,854,52,0,1
28634283,0,6,632097,1056,22,305,0,1056,6,0,1
39765421,125261,37,39162481,9,52,766,0,8,4,0,1
782869164,0,13,39288837,14,52,230,0,14,4,0,2
30065874,100296,2395,29333888,10,9,892,0,9,4,0,1
30158210,17332,38,29471009,10,52,630,0,10,3,0,1
60562303,105429,12,15023031,18,40,569,0,15,4,2,1
60650321,26008,36,15023026,14,52,227,0,14,3,0,1
60501782,28993,27,60190484,12,47,1480,0,12,3,0,1
60510291,5896,21,60161862,15,42,298,0,14,6,0,1
182764646,22659,22,181800455,16,47,1480,0,16,4,0,1
1008392,181779119,20,278223,18,42,298,0,17,8,0,1
805485,0,21,196974,18,52,487,0,17,5,0,1
787543,0,32,216585,11,52,390,0,11,7,0,1
681467,0,1863,175528,8,13,397,0,7,5,0,1
658335,0,15,171313,11,40,445,0,11,4,0,1
451266472,0,35,59893939,24,13,525,0,24,18,0,1
1229084,0,21,295670,14,9,973,0,13,4,0,1
1160862,0,36,428677,7,52,103,0,7,2,0,1
102768238,87166,32,101877919,13,40,1200,0,13,3,0,1
999197,101859266,39,187105,16,40,333,0,15,5,0,1
258794,0,483,118859,7,52,241,0,7,3,0,1
97074260,16002,37,96702369,9,18,274,0,9,3,0,1
97063108,15456,289,96647152,13,7,519,0,9,5,3,1
60576799,113716,22,15017115,18,40,569,0,15,4,2,1
60628015,24414,337,14998590,14,52,227,0,14,3,0,1
407096471,5084,38,405486724,10,3,1395,0,10,5,0,1
62016240,58279246,37,60289412,11,52,1252,0,11,5,0,2
346245,242550624,97,151330,14,42,298,0,13,6,0,1
60386195,21015,22,59930834,13,47,1480,0,13,4,0,1
60395957,1734,28,59906387,16,42,298,0,15,6,0,1
12246941,22,36,9982924,13,3,1298,0,12,6,0,1
749550,0,476,219241,11,43,569,0,10,4,0,1
717349,0,39,252480,7,52,413,0,7,2,0,1
13793485,491,36,7985299,13,3,1298,0,12,6,0,1
242590656,0,37,242453296,10,52,1480,0,10,4,0,1
56931511,0,12,1076346,1897,0,1500,0,1896,81,0,1
56913197,0,7,751606,1993,22,305,0,1993,6,0,1
121086070,248106,25,45579551,19,40,350,0,9,3,2,8
644422,0,22,139637,13,52,766,0,12,4,0,1
58299237,57500,21,57587538,11,9,892,0,10,4,0,1
620333,0,109279,217775,5,52,230,0,5,2,0,1
58341717,61383,28,57650913,10,52,630,0,10,3,0,1
17303765,104079716,23,16536417,10,30,1500,0,10,3,0,1
43670524,0,290,12239711,22,18,1298,0,21,8,0,1
43670058,0,2271,12348928,16,52,1350,0,16,12,0,1
43616107,405008420,28,9976791,51,18,1350,0,44,23,6,4
563128662,0,61,10304615,154,18,1298,0,153,136,0,1
563136897,0,282,10268146,135,18,1298,0,134,121,0,1
15495307,23,174,5926460,20,3,1298,0,19,11,0,1
563291642,0,32,10173747,202,9,1336,0,202,75,0,1
563278100,0,1400,10212283,183,9,1352,0,183,68,0,1
6666534,0,104,2144653,28,40,378,0,28,14,0,2
0,841512,20000000,0,1,40,40,0,1,0,0,0
607843,0,15,124362,12,52,249,0,11,3,0,1
582198,0,1751,212744,6,52,230,0,6,2,0,1
1041757,0,50,228286,14,9,973,0,13,4,0,1
1000772,0,42,337240,8,52,1500,0,8,2,0,1
60709155,29759,548,60336528,15,7,519,0,11,5,3,1
60736462,3282,47,60401801,9,18,274,0,9,3,0,1
70851564,88896,290,69927521,13,40,1200,0,13,3,0,1
1035434,69901889,122,193808,16,40,333,0,15,5,0,1
103936713,0,53,48565939,9,52,646,0,8,2,0,1
103912563,0,44,48656570,8,8,666,0,8,2,0,1
60902561,115302,24,15156128,18,40,569,0,15,4,2,1
60879752,60820,38,15094145,13,52,227,0,13,3,0,0
121801873,13843,26,121285483,12,47,559,0,12,3,0,1
121837692,5714,22,121257839,17,42,298,0,16,6,0,1
8663,165781814,8663,8663,2,52,76,0,2,1,0,0
16927062,0,16,2227094,754,16,1500,0,753,30,0,1
16905124,0,9,629399,726,22,305,0,726,6,0,1
303370998,0,427,242601231,6,52,232,0,5,1,0,1
29545531,101677,3803,28926108,9,52,766,0,8,4,0,1
0,260421,20000000,0,1,52,52,0,1,0,0,0
29634765,2447,17,29048270,8,52,230,0,8,2,0,1
18279143,105117,2677,17548110,10,9,892,0,9,4,0,1
18378713,18056,16,17689647,10,52,630,0,10,3,0,1
0,277350,20000000,0,1,52,52,0,1,0,0,0
0,529104,20000000,0,1,52,52,0,1,0,0,0
1142,754,1142,1142,2,52,76,0,2,1,0,0
0,95091,20000000,0,1,52,52,0,1,0,0,0
0,1124852,20000000,0,1,52,52,0,1,0,0,0
0,25347,20000000,0,1,52,52,0,1,0,0,0
335524,0,13,178170,13,47,1480,0,13,3,0,1
380383,0,12,153604,14,42,298,0,13,6,0,1
0,2174868,20000000,0,1,52,52,0,1,0,0,0
0,4272813,20000000,0,1,52,52,0,1,0,0,0
1720586,0,21,872340,19,12,524,0,18,7,0,1
1696231,0,20,955891,18,6,1410,0,18,12,0,1
285078271,25712,44,242624764,8,52,214,0,8,2,0,1
11401742,95710,4440,10685179,10,9,973,0,9,4,0,1
11488946,7052,46,10803213,9,52,204,0,9,2,0,1
0,9160139,20000000,0,1,52,52,0,1,0,0,0
45978527,8563,196,39310911,5,40,250,0,3,2,2,0
3669602,0,21,2019570,11,33,289,0,11,5,0,1
0,10739678,20000000,0,1,52,52,0,1,0,0,0
0,211810,20000000,0,1,52,52,0,1,0,0,0
0,221073,20000000,0,1,52,52,0,1,0,0,0
0,17455726,20000000,0,1,52,52,0,1,0,0,0
1337064,0,38,388419,10,25,409,0,9,5,0,1
1283329,0,47,555385,10,52,457,0,10,3,0,1
0,10425100,20000000,0,1,52,52,0,1,0,0,0
218350537,120031,743,217453779,13,52,1126,0,12,5,0,1
218410414,468,80,217595427,11,52,1260,0,11,4,0,1
61110907,2188,38,60750288,9,18,274,0,9,3,0,1
61085422,29532,556,60692124,14,7,519,0,10,5,3,1
5923189,0,23,5628992,7,52,382,0,7,4,0,1
60980708,116589,57,15119201,18,40,569,0,15,4,2,1
61024898,74745,180,15119012,14,52,227,0,14,3,0,1
198289,0,16,91346,7,40,162,0,6,1,0,1
175248,0,13,126183,6,40,459,0,6,3,0,1
63190184,59386457,19,60300923,14,52,1252,0,14,5,0,3
122137537,22331,13,121349193,15,47,1480,0,15,3,0,1
870262,121326272,6,245842,17,42,298,0,16,7,0,1
45951610,0,13,740660,1496,9,1500,0,1495,71,0,1
45926933,0,11,642283,1668,22,305,0,1668,6,0,1
74027561,89531,42,73115991,15,40,1200,0,15,3,0,1
1019193,73098259,40,175605,15,40,333,0,14,5,0,1
645388,0,151,133778,13,52,766,0,12,4,0,1
616839,0,110259,202862,5,52,230,0,5,2,0,1
764890,0,214,160828,14,9,892,0,13,4,0,1
716553,0,19,229952,6,52,630,0,6,3,0,1
122296888,10774,414,121600109,14,47,1480,0,14,4,0,1
122314947,8126,22,121569051,17,42,298,0,16,7,0,1
552320972,64811,332,551634461,12,43,569,0,11,4,0,1
552356657,24637,100488,551720718,6,52,413,0,6,2,0,1
1076075,0,18,362497,18,12,524,0,17,7,0,1
1046033,0,20,464416,18,6,1410,0,18,12,0,1
9697958,87043,11463,8937071,10,9,973,0,9,4,0,1
9758107,13679,35,9047978,9,52,204,0,9,2,0,1
0,34487464,20000000,0,1,52,52,0,1,0,0,0
61038188,0,563,61005574,4,52,195,0,4,1,0,1
15106903,0,31,1215337,684,12,1500,0,683,34,0,1
15083875,0,25,606523,720,22,305,0,720,6,0,1
26255209,98498,711,25617186,9,52,766,0,8,4,0,1
26364148,4048,45,25738145,8,52,230,0,8,2,0,1
16503359,76371,4026,15745561,10,9,892,0,9,4,0,1
16562875,36479,46,15834894,9,52,630,0,9,3,0,1
243286530,0,29,243263857,5,4,516,0,5,2,0,1
121871936,303287,34,45841394,17,40,350,0,9,3,2,6
20436710,101718375,40,19743466,9,30,1500,0,9,3,0,1
26763993,97950,43,26028363,10,9,973,0,9,4,0,1
26886681,7271,66,26149729,9,52,204,0,9,2,0,1
61011606,105267,119,15200971,18,40,569,0,15,4,2,1
61161848,62669,272,15205111,16,52,1500,0,16,3,0,2
70226381,2914,272,69813139,9,18,274,0,9,3,0,1
70199987,28953,728,69756314,13,7,519,0,9,5,3,1
72461973,64904,23,69644150,73,46,1480,0,72,5,0,1
72524759,58180,28,69743176,62,52,1260,0,62,4,0,1
61075629,58690,28,60333960,14,47,1480,0,14,4,0,1
793306,60311606,26,271179,16,42,298,0,15,7,0,1
153325766,1674,188,111154947,17,52,1350,0,17,12,0,1
153326881,795,470,111155802,24,18,1298,0,23,8,0,1
122432865,21213,39,121748461,14,47,1480,0,14,4,0,1
728963,121726325,28,271139,16,42,298,0,15,7,0,1
73200952,86605,44,72335262,13,40,1200,0,13,3,0,1
73286812,1532,38,72313468,17,40,333,0,16,5,0,1
28607791,0,9,621611,984,22,305,0,984,6,0,1
687979,0,49,166344,13,52,766,0,12,4,0,1
643997,0,125551,203489,5,52,230,0,5,2,0,1
1277340,0,28,250951,25,9,973,0,23,7,0,2
1246050,0,42,357357,11,52,103,0,11,3,0,2
94058,99634,12477,51864,4,52,83,0,4,1,0,0
152592,18925,23,116993,5,52,630,0,5,2,0,0
29270059,157221,30,28287737,11,52,1126,0,10,5,0,1
29414051,3141,47,28465269,10,52,1260,0,10,4,0,1
304164618,0,33,243300098,7,52,242,0,6,1,0,1
390345,0,334,82103,10,7,519,0,9,5,0,1
366230,0,43,129834,8,18,274,0,8,3,0,1
60913358,126223,38,15183310,18,40,569,0,15,4,2,1
60996309,66614,81,15112849,14,52,227,0,14,3,0,1
1015107,0,473,474781,11,43,569,0,10,4,0,1
979746,0,100,338418,7,52,413,0,7,2,0,1
62344913,58790361,70,60577309,11,52,1252,0,11,5,0,2
61009057,28430,23,60699461,12,47,1480,0,12,3,0,1
358658,60676773,18,155258,14,42,298,0,13,6,0,1
60978111,20872,28,60322185,15,47,1480,0,15,4,0,1
673287,60297977,35,268481,15,42,298,0,14,6,0,1
1591844,0,35,637394,20,52,487,0,19,6,0,1
1590325,0,28,550187,15,52,390,0,15,8,0,1
121642062,279855,27,45650376,17,40,350,0,9,3,2,6
20418469,101461828,115,19783962,9,30,1500,0,9,3,0,1
87302852,84805,31,86455662,13,40,1200,0,13,3,0,1
962099,86435175,30,181077,16,40,333,0,15,5,0,1
172993640,108779,15,85354684,2718,3,1500,0,2717,123,0,1
87616827,85486721,8,712898,2822,22,305,0,2822,6,0,1
665510,0,44,137740,13,52,766,0,12,4,0,1
641023,0,113588,207802,5,52,230,0,5,2,0,1
813524,0,41,167242,14,9,892,0,13,4,0,1
763066,0,42,284800,6,52,630,0,6,3,0,1
61049634,109158,31,15275358,18,40,569,0,15,4,2,1
61118588,2379,59,15254121,15,14,782,0,15,4,0,1
244339677,39761,38,243940936,12,47,1480,0,12,3,0,1
244362125,8084,30,243912012,15,42,298,0,14,6,0,1
68392002,415,33,67985936,10,18,579,0,10,4,0,1
68352653,41359,471,67921263,15,7,519,0,11,5,3,1
410513630,18018,12,243731426,21,10,1480,0,20,7,1,1
11528081,84005,5907,10789131,10,9,973,0,9,4,0,1
3951211,0,30,2059291,10,33,289,0,10,4,0,1
244026113,0,7,241806788,96,43,1452,0,96,27,0,2
61194334,36381,46,60439607,15,47,1480,0,15,4,0,1
61221678,40031,46,60420777,18,42,298,0,17,7,0,1
0,2031693,20000000,0,1,52,52,0,1,0,0,0
3578003,20989312,13,2016307,14,33,289,0,14,5,0,1
29797503,0,15,1525897,1080,0,1500,0,1079,41,0,1
29777737,0,7,645245,1211,22,305,0,1211,6,0,1
42787896,119110,221,42160422,9,52,766,0,8,4,0,1
42907402,1388,23,42303388,8,52,230,0,8,2,0,1
31172508,75597,3679,30444399,10,9,892,0,9,4,0,1
31232092,35828,23,30542778,9,52,630,0,9,3,0,1
60694023,241966,79,40496436,12,40,350,0,9,3,2,1
20339194,40640232,31,19669638,9,30,1500,0,9,3,0,1
607181,0,87,125716,12,52,249,0,11,3,0,1
581269,0,875,219060,6,52,230,0,6,2,0,1
12075605,93885,7923,11315500,10,9,973,0,9,4,0,1
12166922,7316,33,11435270,8,52,204,0,8,2,0,1
731194,0,275,168026,11,43,569,0,10,4,0,1
698742,0,39,259518,7,52,413,0,7,2,0,1
71835275,122511,61,70907430,13,40,1200,0,13,3,0,1
1036315,70914486,31,185849,16,40,333,0,15,5,0,1
60867280,38029,51,15333174,13,52,227,0,13,3,0,0
60857854,27982,28,60543001,12,47,1480,0,12,2,0,1
60876019,1299,28,60518998,15,42,298,0,14,6,0,1
60839516,944,111,60428611,9,18,274,0,9,3,0,1
60803162,38720,513,60354794,13,7,519,0,9,5,3,1
61088029,22360,27,60792037,12,47,1480,0,12,3,0,1
341950,60768954,26,154526,14,42,298,0,13,6,0,1
21750219,0,20,715189,1023,25,1500,0,1022,37,0,1
