0,1,2,3,4,5,6,7,8,9,10,11
203,0,203,203,2,94,125,0,2,2,0,0
827,0,827,827,2,52,83,0,2,1,0,0
0,0,20000000,0,1,52,52,0,1,0,0,0
61,0,61,61,2,52,83,0,2,1,0,0
31,0,31,31,2,52,83,0,2,1,0,0
564,6774557,564,564,2,94,125,0,2,2,0,0
6743471,31804,21,6592290,13,10,266,0,10,3,2,1
0,6772725,20000000,0,1,52,52,0,1,0,0,0
6737627,35104,28,6737563,4,40,83,0,2,1,2,0
16,6772414,16,16,2,52,83,0,2,1,0,0
0,0,20000000,0,1,52,52,0,1,0,0,0
6021,0,6021,6021,2,52,83,0,2,1,0,0
0,295470,20000000,0,1,52,52,0,1,0,0,0
176378,0,26,90613,5,52,227,0,5,2,0,1
0,8636612,20000000,0,1,52,52,0,1,0,0,0
0,11086889,20000000,0,1,52,52,0,1,0,0,0
2054863,0,1350,627220,11,52,409,0,10,5,0,1
2028715,0,39,627569,11,52,1500,0,11,3,0,1
645012,0,595,172962,11,43,569,0,10,4,0,1
3711033,121628,216,2591479,13,40,425,0,10,6,2,1
1095850,2726354,16,313129,12,52,441,0,12,4,0,1
0,17453463,20000000,0,1,52,52,0,1,0,0,0
378592,0,301,85544,11,7,519,0,10,5,0,1
342121,0,60,135573,9,18,579,0,9,4,0,1
447491,0,14,242432,14,42,298,0,13,6,0,1
392166,0,24,271087,11,47,1480,0,11,2,0,1
475782,0,26,202886,14,42,298,0,13,6,0,1
357951,0,28,228798,11,47,1480,0,11,2,0,1
20212095,0,14,12527273,13,47,350,0,9,3,0,4
13179661,0,104,12529460,9,30,1500,0,9,3,0,1
0,34247489,20000000,0,1,52,52,0,1,0,0,0
60625613,0,1339,60575953,4,52,195,0,4,1,0,1
60616087,108602,18,15039222,18,40,569,0,15,4,2,1
60712263,30189,64,15051689,15,13,781,0,15,4,0,1
2627806,0,42,548965,66,52,1480,0,65,5,0,1
216998936582654,31817117728768,1364251377664,0,12800,0,0,0,17,15647,9856,10080
73727152,0,6,6606562,2226,52,52,0,2226,0,0,0
655430,0,59,135019,13,52,766,0,12,4,0,1
718378,0,125,142207,14,9,892,0,13,4,0,1
627746,0,1628,201735,6,52,230,0,6,3,0,1
685151,0,51,230094,6,52,630,0,6,3,0,1
502784,0,12,126735,18,52,487,0,17,5,0,1
478331,0,24,150210,13,52,390,0,13,7,0,1
982927,0,16,172458,16,40,333,0,15,5,0,1
848280,0,49,300092,12,40,1200,0,12,3,0,1
719350,0,25,224420,12,52,249,0,11,3,0,1
689334,0,1193,325892,6,52,230,0,6,2,0,1
28438481,123021,1261,27674944,13,52,1126,0,12,5,0,1
28568098,1000,38,27822098,10,52,1260,0,10,4,0,1
60688402,31160,305,60312657,15,7,519,0,11,5,3,1
60715863,1787,48,60368487,10,18,579,0,10,4,0,1
774831,60134315,14,276876,17,42,298,0,16,7,0,1
60871730,35888,15,60145748,15,47,1480,0,15,4,0,1
434285,0,26,150208,14,42,298,0,13,6,0,1
380901,0,41,184505,11,47,1480,0,11,3,0,1
40375287,90535,4096,39634430,10,9,973,0,9,4,0,1
40442010,24098,27,39736952,9,52,204,0,9,2,0,1
61920858,0,514,60105297,12,52,1252,0,12,5,0,2
51,0,51,51,2,52,83,0,2,1,0,0
